oid,organization,idate,county,outreachsite,activity,activityspecify,maleadult,maleyouth,femaleadult,femaleyouth,discussiontopic,flyers,brochures,posters,booklets,stickers,others
6021AC87-42C4-48ED-B6E4-A74C624CF05A,MSK=2,07/01/2015,TESO NORTH,CHANGARA WOMEN GROUP,2=Womens Group Meetings,,5,0,30,15,ALL TYPES OF FP AND NHIF,0,0,0,0,0,0
095C284E-683A-41A2-B07E-A74DEB0A2C79,MSK=2,16/02/2014,TESO NORTH,SIKENDELELA WOMEN GROUP,2=Womens Group Meetings,,6,4,8,7,BENEFITS OF FP,0,0,0,0,0,0
322D26B2-7BD0-466F-95BC-A74DFBA3B93A,MSK=2,22/03/2013,BUTULA,AC CHURCH BUMALA TOWN,2=Womens Group Meetings,,18,13,15,10,PERMANENT METHODS OF F.P,0,0,0,0,0,0
C4001046-CE0A-40B3-B127-A75612C20317,MSK=2,03/02/2015,BONDO,PALA,1=Comunity Meeting/Barazas,,7,3,4,1,F/P,0,0,8,0,6,0
E49952AC-EAB1-40E2-A1A2-A75B828C92D5,MSK=2,26/11/2014,BUTULA,BENGA,2=Womens Group Meetings,,4,0,9,4,F/P,0,0,0,0,0,0
252222B2-9BFD-4F8E-A35A-A75C71C04350,MSK=2,26/03/2013,NAMBALE,KHWIRALE MWANDA,2=Womens Group Meetings,,0,0,16,0,ADVANTAGES OF FP,0,0,0,0,0,0
898FB9A2-17B2-4AA3-AE50-A75CFAF1C11A,FHOK=1,13/06/2013,BONDO,LIUNDA BEACH,2=Womens Group Meetings,,10,0,12,0,FP,0,0,0,0,0,0
48D8F8D5-D637-4E4C-ABF9-A75E58C26D22,MSK=2,09/05/2012,TESO SOUTH,ANGOROM,2=Womens Group Meetings,,5,0,20,0,HEALTH TALK,0,0,0,0,0,0
D3EF24E0-8153-4444-9594-A75ECF0699E0,FHOK=1,18/10/2012,BONDO,EAST YIMBO,6=Other(Specify),OTHACH DISPENSARY,2,1,5,2,BENEFITS OF LONG TERM METHODS,0,0,0,0,0,0
A3A6C8BC-599B-40F7-9D34-A762666C1A1A,MSK=2,26/10/2014,BUTULA,CHURCH,5=FBO services,,2,6,11,11,F/P,0,0,0,0,0,0
BF35BC45-0845-42B1-8D67-A764626F4981,MSK=2,15/02/2014,TESO NORTH,NEEMA GROUP,2=Womens Group Meetings,,2,0,18,0,FP METHODS AND BREAST FEEDING,0,0,0,0,0,0
A5D7F2E9-7F60-40AD-97AC-A76714B3B842,FHOK=1,06/05/2015,SIAYA,UYUGU,2=Womens Group Meetings,,0,0,10,12,EXCLUSSIVE BRESTFEEDING METHOD,0,0,0,0,0,0
9C25EA1E-6296-422A-8667-A76C850F822A,MSK=2,27/02/2014,BONDO,NOMIYA,1=Comunity Meeting/Barazas,,11,7,28,15,FAMILY PLANNING,0,0,0,0,0,0
4B7A264F-DF5C-4E53-B672-A7712B042AB6,FHOK=1,05/08/2013,BONDO,KAUDI,3=Youth Groups,,8,5,8,2,HIV,0,0,0,0,0,0
CE81470D-3E60-43E7-B1FC-A7724E2B2287,FHOK=1,20/07/2014,SIAYA,RABAR,2=Womens Group Meetings,,0,0,13,0,BENFITS OF FP AND USE OF TREATED BED NET,0,0,0,0,0,0
2C0825D5-7F91-411E-88A0-A7724EA939EC,MSK=2,01/09/2013,BUTULA,MARACHI EAST,2=Womens Group Meetings,,0,2,20,12,FAMILY PLANNNG,1,0,1,0,0,0
5EB3BA97-41BF-46F6-90C9-A7753B78ECCD,FHOK=1,15/04/2015,SIAYA,IMBAYA D,1=Comunity Meeting/Barazas,,10,9,16,5,FP AND US E OF LATRINES,0,0,0,0,0,0
373553AA-3F57-412C-9F8E-A778D95E21F4,MSK=2,20/03/2014,TESO SOUTH,OKOOK,2=Womens Group Meetings,,6,12,4,8,PILLS AND CONDOM,0,0,0,0,0,0
8FBF5BA5-B2E5-4785-B9AA-A77E60E39E80,MSK=2,11/09/2014,BUTULA,AKAYO,3=Youth Groups,,8,6,4,17,FP,0,0,0,0,0,0
02A4FBE1-5BA5-49C5-A5F5-A77FDA83693A,MSK=2,20/10/2013,TESO NORTH,KATELENYANGA,3=Youth Groups,,0,12,0,9,FP,0,0,0,0,0,0
87F576E4-944C-4EDC-966E-A7840BD672A2,FHOK=1,16/11/2014,BONDO,MISSING,1=Comunity Meeting/Barazas,,9,5,13,11,FP,0,0,0,0,0,0
EF2FA614-2766-4663-9605-A78410FED8DA,MSK=2,10/05/2012,BUTULA,MARACHI CENTRAL,1=Comunity Meeting/Barazas,,15,6,21,12,MPORTANCE OF FP,0,30,0,0,0,0
0C3ADA34-579C-483A-BE1E-A785D1E970CD,MSK=2,15/08/2014,SAMIA,BULOMA,3=Youth Groups,,7,5,9,4,FP,0,0,0,0,0,0
1D052F97-D699-4873-A3BF-A786D28F9C1F,FHOK=1,16/09/2014,BONDO,WOMEN GROUP,2=Womens Group Meetings,,6,0,12,0,F/P,0,0,0,0,0,0
B8B8D764-413C-49C4-981C-A78706CFAFC4,MSK=2,26/02/2014,BUSIA,YOUTH GROUP,3=Youth Groups,,6,7,8,12,FAMILY PLANNING,0,0,0,0,0,0
E7E48BC5-E87A-4D6C-B554-A7906E7FBCDF,MSK=2,28-08-2014,TESO SOUTH,LUKOLIS H/CENTER,6=Other(Specify),FACILITY TALK,2,0,17,9,"FP, IUCD, BTL",0,0,0,0,0,0
D89AB801-C646-4C3D-827F-A79166A0990F,MSK=2,02/05/2013,NAMBALE,BUKHAYO EAST,2=Refreshers,,0,0,40,0,FP METHODS,0,0,40,0,0,0
4E8169AC-BA9D-416A-B33D-A79396D51969,FHOK=1,26/09/2013,BONDO,GOT WINYO,2=Womens Group Meetings,,2,4,10,7,FAMILY PLANNING,0,0,0,0,0,0
6B31D439-4B21-4112-BD57-A79CE1BE86B1,FHOK=1,11/09/2013,BONDO,YAMO-OLOKO,1=Comunity Meeting/Barazas,,20,10,20,15,FAMILY PLANNING,0,0,0,0,0,0
F6E6DEF6-F947-4750-A4BC-A79E9E403088,FHOK=1,21/08/2014,SIAYA,CHURCH,6=Other(Specify),,3,4,7,2,FP,0,0,0,0,0,0
58733647-E60B-4CA9-91FF-A7A407219048,FHOK=1,07/10/2014,SIAYA,BAR OSIMBO,3=Youth Groups,,12,3,0,0,CONDOM AND ITS BENEFITS,0,0,0,0,0,0
0D038FFB-2199-4A1B-9B72-A7AC63C02D9C,MSK=2,24/06/2013,BUTULA,MISSING,Missing,,6,2,10,4,"ADVANTAGES OF IUCD,VASECTIMY",0,0,0,0,0,0
991AC675-8C88-4F28-A509-A7AE854CE71F,MSK=2,24/03/2014,BONDO,BAR PUOYO,2=Womens Group Meetings,,27,33,30,38,FAMILY PLANNING,0,0,0,0,0,0
B738D222-A62A-4FA8-B046-A7B22AAC3B9C,MSK=2,25/08/2013,BUTULA,BUSIADA SCHOOL,6=Other(Specify),MUSIC TRAINING,15,2,18,2,FP,0,0,0,0,0,0
75CB9A0E-AA78-4EB6-93E0-A7B64F6AF22F,FHOK=1,21/04/2015,BONDO,KOCHUNY,3=Youth Groups,,3,8,5,2,FP,0,3,4,0,0,0
C7FB1C62-5934-4913-87C3-A7B684A61B4B,MSK=2,12/04/2014,TESO NORTH,MARGARET IKANGA,2=Womens Group Meetings,,25,0,30,0,FAMILY PLANNING,0,0,0,0,0,0
03107C3E-8774-40F0-B290-A7BB7078E230,MSK=2,20/11/2013,TESO SOUTH,AMONGURA,3=Youth Groups,,0,0,0,7,FP METHODS,0,0,0,0,0,0
8AFC8FCA-9D92-4AA5-BADE-A7BBC0DCCBF8,MSK=2,25/11/2013,TESO NORTH,IKAPOLOR,6=Other(Specify),FUNERAL,55,56,127,48,FAMILY PLANNING,0,0,0,0,0,0
C91EC82C-D4DE-4E67-88E0-A7C0AA900208,MSK=2,20/03/2014,BUTULA,EDITHS HOME,5=FBO services,,4,15,3,10,CONDOM,0,0,0,0,0,0
7B5CA295-5AEE-4D8B-B882-A7C369289C73,FHOK=1,07-03-2015,SIAYA,HAWINGA,2=Womens Group Meetings,,13,6,26,24,FP,0,0,0,0,0,0
34333108-7FA8-45C1-BF27-A7C75D028870,MSK=2,29/10/2013,SIAYA,AGULU B.,3=Youth Groups,,0,0,16,8,FAMILY PLANNING,0,0,0,0,0,0
ACA67DD8-A4F2-4BCB-89D5-A7D0B9CAAB91,FHOK=1,27/08/2013,SIAYA,JANE AKOTH,1=Comunity Meeting/Barazas,,30,8,30,0,FAMILY PLANNING,0,0,0,0,0,0
0319E2AC-11BA-4149-A77E-A7D1A2FE7A04,FHOK=1,04/04/2015,SIAYA,RABAR,3=Youth Groups,,0,25,0,34,MISSING,0,0,0,0,0,0
C2DE138B-8A95-463A-A160-A7D8F468E3A2,MSK=2,28/07/2013,NAMBALE,CHRISCO CHURCH,5=FBO services,,16,3,23,7,EDUCATION ON  FP,0,0,0,0,0,0
CBACD61F-E317-4805-BFF1-A7DA9E12EFF6,FHOK=1,25/03/2015,BONDO,ULANDA CENTRE,3=Youth Groups,,3,16,1,5,BENEFITS OF PRACTICING FP,0,0,0,0,0,0
B3ACE243-93C3-4911-8125-A7E5042B6F4A,MSK=2,14/11/2014,SAMIA,VILLAGE,2=Womens Group Meetings,,15,7,10,5,FP,0,0,0,0,0,0
DDF0DFD0-AF1D-46E3-B862-A7EA5350B301,FHOK=1,25/05/2015,BONDO,KA JAGORO,2=Womens Group Meetings,,0,0,18,0,TYPES OF FP,0,0,0,0,0,0
39BE2D56-24A1-494F-8171-A7EBD71785E4,FHOK=1,11/05/2013,SIAYA,NYAWANGA AMOLLO HOME,2=Womens Group Meetings,,0,0,10,16,SANITATION  CONDOM USE,0,0,0,0,0,0
CCE38C58-390C-4DA3-8675-A7F9F567798C,MSK=2,21/10/2014,TESO SOUTH,AKINOR,2=Womens Group Meetings,,2,0,18,0,FP,0,0,0,0,0,0
27994D0E-106E-45B3-BAF2-A7FE6E0E34C9,FHOK=1,15/05/2015,BONDO,MAJIWA A,2=Womens Group Meetings,,4,2,25,3,FP AND MYTHS,5,10,30,5,5,0
F4747EA9-27F3-4590-92C2-A80021006BC1,MSK=2,23/12/2013,BONDO,UYAWI,6=Other(Specify),FAMILY PLANNING,20,10,45,15,FAMILY PLANNING,0,0,0,0,0,0
581CA756-03B0-4CE5-BC89-A801E5DC485A,MSK=2,29/10/2012,TESO SOUTH,AKOREET,5=FBO services,,1,2,5,30,BTL,0,35,0,0,0,0
D2E71186-8E9E-4968-938F-A8053EA60089,FHOK=1,17/03/2013,SIAYA,LUKAS AINDA HOME,2=Womens Group Meetings,,3,2,18,3,FAMILY PLANNING,0,0,0,0,0,0
A07294A5-EF7E-476D-800F-A80AA32F5508,MSK=2,10/12/2013,NAMBALE,MISSING,1=Comunity Meeting/Barazas,,28,16,20,23,FP,0,0,0,0,0,0
05C5035B-1C22-47FC-A453-A81213E677CE,MSK=2,28/03/2013,BUSIA,RAKITE YOUTH GROUP,3=Youth Groups,,9,3,10,4,HIV/AIDS,0,0,0,0,0,0
8990BFC3-0775-40BF-93F5-A81A7D8485C8,MSK=2,22/01/2015,BONDO,OBEDI,1=Comunity Meeting/Barazas,,18,7,13,2,F/P,0,0,0,0,0,0
A03C064E-E561-4454-B666-A81F75CC2919,MSK=2,16/03/2014,TESO SOUTH,AMAIRO,2=Womens Group Meetings,,0,0,21,7,MALARIA CONTROL,0,0,0,0,0,0
EA8C7345-7CED-4C36-ABC5-A8206FE657CD,MSK=2,23/09/2013,BUSIA,EMASIEBI,3=Youth Groups,,0,0,8,4,FAMILY PLANNING,0,0,0,0,0,0
20B0B4E6-AD4F-4479-94BC-A8214FE1D288,FHOK=1,10/11/2013,SIAYA,MISSING,2=Womens Group Meetings,,0,0,13,2,FP,0,0,0,0,0,0
1D900885-7C56-4045-8423-A821A25E78D1,MSK=2,15/02/2015,TESO SOUTH,ALUPE CCC,6=Other(Specify),DISCODANT COUPLES GROUP,20,0,20,0,FP METHODS,0,0,0,0,0,0
BC8277C3-5319-469A-9C4D-A8235E152C06,MSK=2,06/08/2013,BUSIA,CHIEF'S HOME ESIKULU,3=Youth Groups,,15,25,100,0,,0,0,0,0,0,0
96A604DB-8DEB-4937-A6ED-A829F4413BA5,FHOK=1,12/11/2014,BONDO,GOMMA,2=Womens Group Meetings,,2,0,15,0,F/P,0,0,0,0,0,0
3B68AAC8-7FE0-4041-ADA2-A82B71CE9FF6,MSK=2,24/05/2015,BUTULA,CHURCH,6=Other(Specify),MISSING,11,17,27,24,FP AND BLOOD PRESSURE,0,0,0,0,0,0
E3440628-41A9-42FD-A4A7-A8330EFCC0DA,FHOK=1,31/12/2013,SIAYA,KARUOH,3=Youth Groups,,8,4,10,0,"FP, MALARIA PREVENTION",0,0,0,0,0,0
134FD52E-DE3B-4EF9-8DF8-A836B9A03A79,FHOK=1,19/04/2015,SIAYA,DIGITILS,2=Womens Group Meetings,,0,0,12,0,FP,0,0,0,0,0,0
6C47AF84-02EF-4CC3-9986-A837F5B0D36F,MSK=2,24/04/2015,BUTULA,MEREBA,2=Womens Group Meetings,,3,0,21,2,PILLS,0,0,0,0,0,0
3A1868AE-DFCB-4AE5-ABEB-A8396A029541,FHOK=1,23-04-2015,SIAYA,YASCCO,5=FBO services,,5,2,7,5,"FP, USING TREATED NTES",0,0,0,0,0,0
EFAADAFC-2C56-4869-A4B0-A83A212F84DE,FHOK=1,09/11/2012,SIAYA,SOUTH ALEGO,2=Womens Group Meetings,,7,5,21,6,ABOUT FP,0,0,0,0,0,0
73A55CA2-35DB-4CF3-A79B-A83C6BF3903D,FHOK=1,19/08/2014,BONDO,NYAROCHE,2=Womens Group Meetings,,0,0,22,6,F.P,0,0,0,0,0,0
CD7AEBC8-FBA2-4AA5-88D3-A83E9098D3DE,FHOK=1,08/07/2014,BONDO,MISSING,2=Womens Group Meetings,,0,0,10,15,F.P,0,0,0,0,0,0
DD0B5FBA-8B49-46DA-9746-A844F5CE5E24,MSK=2,25/01/2013,BUSIA,NANGOSIA,3=Youth Groups,MISSING,3,2,4,5,IMPORTANCE OF FP,0,0,0,0,0,0
0CC2E357-1F71-4EF9-850B-A8453F13947C,FHOK=1,03/04/2014,SIAYA,MISSING,2=Womens Group Meetings,,2,0,12,0,LONG- TERM FAMILY PLANNING AND EFFECTS TUBERCULOSIS,0,0,0,0,0,0
21C6B41C-2262-4A52-8F35-A84A2B53E52C,MSK=2,29/10/2013,BUTULA,PERMANENT,2=Womens Group Meetings,,10,3,17,5,FAMILY PLANNING,0,0,0,0,0,0
B3497269-9E03-43BA-A75D-A84B0384F64D,MSK=2,25/05/2014,BUTULA,BUKWAKHU,6=Other(Specify),SCHOOL,3,0,25,5,F.P,0,0,0,0,0,0
01AD046C-00AF-4175-83A8-A84C4ED30127,FHOK=1,20/09/2012,SIAYA,NORTH UGENYA,2=Womens Group Meetings,,0,0,8,7,HOW TO PREVENT TB,0,0,0,0,0,0
62412841-3ECA-40E0-B0B5-A84C695F7026,FHOK=1,12/07/2013,BONDO,ALARA,2=Womens Group Meetings,,3,1,10,3,METHODS PROVIDED AT HEALTH FACILITY,0,10,10,10,0,0
2A254DDE-7C07-4AFA-AE42-A84E8B6EC41C,FHOK=1,24-05-2015,BONDO,BAR KANYANGO,2=Womens Group Meetings,,0,0,11,3,BENEFITS OF SPACING,1,13,10,0,0,0
A06CD897-92F8-4615-8BEB-A8541FA67961,MSK=2,26/07/2014,TESO NORTH,VILLAGE,2=Womens Group Meetings,,16,11,23,6,F.P,0,0,0,0,0,0
357FFF21-1E27-44D0-85C7-A8557A540170,FHOK=1,07/04/2015,BONDO,HOUSEHOLD,2=Womens Group Meetings,,6,9,20,13,DIFFERENCE BETWEEN COCS POPS AND THEIR USAGE,0,27,1,10,0,15
69874340-F74A-4A73-8101-A85BBEAFA788,MSK=2,24/02/2015,BUTULA,UGAJI VILLAGE,5=FBO services,,0,0,13,25,FP,0,0,0,0,0,0
99AED5B4-5603-42DE-BCC8-A85D5F598225,MSK=2,28/11/2013,TESO NORTH,AKICHELET,2=Womens Group Meetings,,0,0,30,15,FAMILY PLANNING,0,0,0,0,0,0
CC95F2D8-CA75-42BE-9CF6-A8657A0032BF,MSK=2,18/09/2013,NAMBALE,MADENDE,1=Comunity Meeting/Barazas,,20,16,31,18,FP,0,0,0,50,0,0
2CBDF3B0-E990-4568-8354-A86607A71565,MSK=2,30/07/2014,SAMIA,MUMBAO,6=Other(Specify),SHOPPING CENTER,6,4,4,7,F.P,0,0,0,0,0,0
431D035B-A3D2-4D2A-AA19-A866AB71F217,MSK=2,29/10/2013,TESO SOUTH,AKIRIAMIS,1=Comunity Meeting/Barazas,,5,3,4,6,FAMILY PLANNING,0,0,0,0,0,9
68049CED-C769-4034-B1B2-A866BF603491,FHOK=1,20/02/2015,BONDO,MISSING,1=Comunity Meeting/Barazas,,17,3,12,2,F/P,1,1,3,1,2,3
25FAFD5F-84D0-457D-99BF-A867B5DE6D6E,MSK=2,28/10/2014,TESO NORTH,OKWEU,1=Comunity Meeting/Barazas,,14,6,20,4,F/P,0,0,0,0,0,0
D7ECE9F7-3798-43C4-B637-A86817301BC5,FHOK=1,07/01/2014,BONDO,MISSING,2=Womens Group Meetings,,6,3,24,8,NEED SHORTERM METHODS,0,0,0,0,0,0
BF269BD0-210E-4106-91C1-A87742B38E17,MSK=2,18/01/2015,TESO NORTH,AEDOMURU CHURCH,2=Womens Group Meetings,,12,11,7,15,SERVICAL CANCER SCREENING,0,0,0,0,0,0
DF6630DE-2823-4427-87BF-A87A9E2EBFB9,MSK=2,24/09/2013,SAMIA,MISSING,2=Womens Group Meetings,,0,0,21,1,FAMILY PLANNING,0,0,0,0,0,0
04649316-5AC2-4915-996E-A87B23A90BE3,FHOK=1,25/10/2013,BONDO,BARCHANDO,6=Other(Specify),,21,5,40,10,FP,0,10,10,0,0,0
B9F9D3AF-C70B-4C0F-BA5A-A87FE5205B6E,MSK=2,09/06/2013,TESO NORTH,KENYA WOMEN FINANCE CHANGARA,2=Womens Group Meetings,,0,0,25,25,CANCER OF THE UTERUS AND MALE CIRCUMCISION,0,0,0,0,0,0
AE1E2C6F-2200-4986-BE76-A884EDD14BC0,MSK=2,17/02/2013,NAMBALE,BUKHAYO EAST,1=Comunity Meeting/Barazas,MISSING,21,3,4,0,LONG TERM FP METHOD,0,0,0,0,0,0
E6E9904F-F5B3-4F92-B45C-A888A6DAFD2A,FHOK=1,22/04/2015,SIAYA,ABINDU,1=Comunity Meeting/Barazas,,8,4,12,3,FP,0,0,0,0,0,0
436DF211-9C44-4034-8DE6-A88DC1B130C5,FHOK=1,23-05-2015,BONDO,ULUNGO,3=Youth Groups,,1,10,2,7,FP,0,0,0,0,0,0
7B74876C-7AFC-456A-9E33-A892D0B55945,FHOK=1,15-03-2015,BONDO,OLAGO SCHOOL,1=Comunity Meeting/Barazas,,5,6,4,3,FP,3,2,5,10,7,0
0E066BE2-0681-49B7-ACD2-A894507C6A35,MSK=2,16/03/2013,TESO SOUTH,KODEDEMA AKIYUNI WOMEN GROUP,2=Womens Group Meetings,,12,4,12,0,TYPES OF FP,0,0,0,0,0,0
EE7C1F6F-1D75-4407-AFC9-A8962966AA90,MSK=2,09/10/2013,TESO SOUTH,KAPENDESA WOMEN GROUP,2=Womens Group Meetings,,0,0,40,0,FP MEHOD,0,0,0,0,0,0
D730F384-E510-48ED-88F4-A8983A6D18E1,MSK=2,27/07/2013,TESO SOUTH,KWANGAMOR,1=Comunity Meeting/Barazas,,22,4,10,2,FAMILY PLANNING,0,0,0,0,0,0
34CB12A9-8D5D-4F50-A42C-A89A41C5CC52,FHOK=1,25/03/2013,BONDO,KAPIYO HEALTH CENTER,5=FBO services,,0,0,5,3,FAMILY PLANNING,0,0,0,0,0,0
AE6757A4-F900-45BB-9378-A89C5323A90E,MSK=2,07/05/2015,TESO NORTH,ESENY,6=Other(Specify),,3,0,30,0,IMPORTANCE OF FP,0,0,0,0,0,0
BF810195-42C3-4D4E-A72E-A89E23EBEF82,FHOK=1,23/04/2015,SIAYA,AT MARIA,2=Womens Group Meetings,,2,10,35,47,FP,0,0,0,0,0,0
9343C45F-A4E0-4BA9-84B7-A8A10E0AE993,FHOK=1,23/09/2014,BONDO,MISSING,1=Comunity Meeting/Barazas,,12,15,16,10,MISSING,0,0,0,0,0,0
4B76B3F0-E140-4C3F-8CBB-A8A173E7FEDC,MSK=2,25/01/2015,BONDO,KOKODO,2=Womens Group Meetings,,10,0,17,0,F/P,0,0,0,0,0,0
DCE81ACC-5FC3-4462-ADD4-A8A1A6C06253,MSK=2,05/03/2015,NAMBALE,SIERA,1=Comunity Meeting/Barazas,,25,17,9,12,FP,0,0,0,0,0,0
D7687357-A07C-49EE-A0F5-A8A3BB7EB059,MSK=2,20/12/2012,BUTULA,MARACHI EAST,3=Youth Groups,MISSING,12,29,9,22,BENEFITS OF FP,0,0,0,0,0,0
CB510555-593A-4E84-A35E-A8AD86D8584F,FHOK=1,12/11/2014,SIAYA,HOUSE HOLD,2=Womens Group Meetings,,0,0,15,0,F/P,0,0,0,0,0,0
BF8C4EA4-A79E-41D3-9C0B-A8B128C63EE4,MSK=2,13/02/2014,BUSIA,BAKHORERA ALARA WOMEN GROUP,2=Womens Group Meetings,,0,0,21,0,BTL AND HIV,0,0,0,0,0,0
A85A16C9-3875-483A-A80E-A8B7A3389123,MSK=2,30/08/2013,TESO SOUTH,KAREKIPI,1=Comunity Meeting/Barazas,,4,6,1,9,FAMILY PLANNING,0,0,0,0,0,0
1FA88648-AE17-4CE7-84C2-A8B875ACD40A,FHOK=1,27/11/2014,BONDO,BORO,2=Womens Group Meetings,,10,10,30,50,F/P,0,0,0,0,0,0
1BD1EE63-DD94-4CC4-BB4B-A8BCA140EBBB,MSK=2,17/01/2014,TESO NORTH,ADUMAI,1=Comunity Meeting/Barazas,,20,8,6,6,FP,0,0,0,0,0,0
9A302938-2CDD-4C71-95BA-A8BE1F031A24,FHOK=1,11/03/2015,BONDO,KADIMO W.G,2=Womens Group Meetings,,0,0,9,16,"INTRODUCTION OF FP, METHODS AND IMPORTANCE",4,5,0,0,0,0
1CC6D9F2-B3BA-4FE5-95F1-A8BFA2F7D7A8,FHOK=1,18/04/2014,SIAYA,MAIRA,1=Comunity Meeting/Barazas,,40,20,30,90,TOPIC,0,0,0,0,0,0
35ECE343-FE9B-419C-AF3F-A8C0954B4414,MSK=2,03/03/2013,TESO NORTH,KAKUDIKIT SUPPORT GROUP,5=FBO services,,15,0,20,0,IMPORTANCE OF FP,0,0,0,0,0,0
C7E2AE53-FCEC-4759-82E7-A8C223BC105E,MSK=2,10/12/2012,BUTULA,MARACHI CENTRAL,5=FBO services,,4,5,17,3,DEMONSTRAION ON HOW TO USE MALE AND FEMALE CD,0,0,0,0,0,0
7E446876-0CAD-445D-8CA6-A8C618589F2C,MSK=2,28/04/2014,SIAYA,MISSING,1=Comunity Meeting/Barazas,,10,10,10,10,F.P,0,0,0,0,0,0
180A3983-374E-41CB-A405-A8C7467A2E63,FHOK=1,03/04/2015,BONDO,YAMOLOKO,1=Comunity Meeting/Barazas,,25,20,35,15,FP,0,10,8,9,11,0
0AE71F61-CAF2-496F-8E6B-A8CAE1664313,FHOK=1,13/01/2014,SIAYA,,2=Womens Group Meetings,,0,0,9,7,MALARIA,0,0,0,0,0,0
AEF6606C-194B-41F5-8F1D-A8CD72F29114,MSK=2,10/12/2012,BUSIA,NASEWA,5=FBO services,,0,0,0,0,F.P,0,0,0,0,0,0
3B3FB575-2FAA-4956-9D4F-A8CFF563A96A,MSK=2,30/01/2014,NAMBALE,MALAGA MARKET,2=Womens Group Meetings,,0,0,24,19,MODERN FP METHODS,0,0,0,0,0,0
98B57546-8185-400A-859A-A8D56BFD5BC2,MSK=2,29/10/2012,TESO SOUTH,KWANGAMOR,5=FBO services,,2,0,28,34,FAMILY PLANNING,0,0,0,0,0,0
BCE1801C-B5C8-4F02-AFB6-A8D608973B3B,FHOK=1,09/05/2012,TESO SOUTH,APEGEI,2=Womens Group Meetings,,0,0,21,7,,0,0,1,0,0,0
3265101B-DEB8-49F1-8549-A8D91432BE15,MSK=2,20/01/2014,TESO SOUTH,COMMUNITY SENSITIZATION ON FP,6=Other(Specify),KEMODO SHOPS,40,20,60,15,IMPORTANCE AND SAFE METHODS OF LONG TERM  FP,0,0,0,0,0,1
EB4A7BDB-A2EA-4B9E-B64C-A8E409597A91,FHOK=1,25/10/2014,SIAYA,NYANGERA,1=Comunity Meeting/Barazas,,8,1,6,5,FP,0,0,0,0,0,0
C16EBA73-7F12-477E-B906-A8E44D268974,MSK=2,14-12-2014,BUSIA,EMASIEBI NAC,3=Youth Groups,,0,10,0,14,HIV/AIDS AND STIs,0,15,0,0,0,0
89DE95A1-0F2C-4546-9AAB-A8E4D8096950,MSK=2,14/07/2013,BUSIA,MONICA CHURCH,4=Theater Groups,,7,5,38,18,IUCD AND BTL,0,0,0,0,0,0
1121AE9C-DB34-461B-876C-A8EA17445D52,FHOK=1,27/06/2014,SIAYA,AKONYA KAJOWI,1=Comunity Meeting/Barazas,,13,20,15,18,FP,0,0,0,0,0,0
02CC0173-BDAD-4422-BF5A-A8EB0178E1B7,MSK=2,16/05/2014,NAMBALE,EMASINDE,3=Youth Groups,,9,10,7,6,FP,10,0,5,0,0,0
1C538EDD-5486-49AC-97E4-A8F17E95790D,FHOK=1,10-03-2015,BONDO,KANYAUGENYA,2=Womens Group Meetings,,0,0,8,6,FP,0,0,0,0,0,0
7B51A9D0-2BC3-4A91-BB14-A8F6B88FA9F0,MSK=2,22/03/2013,SAMIA,BULOMA,2=Womens Group Meetings,,9,0,6,4,FAMILY PLANNING,0,0,0,0,0,0
3B7081CE-8D5C-40EF-9D39-A8FC75D8D7C2,MSK=2,27/01/2015,NAMBALE,MALANGA,6=Other(Specify),MALANGA,10,6,25,6,F/P,0,0,0,0,0,0
4264F02F-9588-4BA7-ABD4-A90105C3E727,MSK=2,20/06/2013,BUTULA,SIRIBO,2=Womens Group Meetings,,5,4,12,3,FP,0,0,0,0,0,0
D1080E8D-89DA-4017-A2FE-A90480E453EB,MSK=2,08-03-2015,TESO SOUTH,KWANGAMOR,6=Other(Specify),,0,0,8,3,FP METHODS,0,0,0,0,0,0
93E00D48-5F61-4C70-A8ED-A908C8FE026A,MSK=2,21/07/2013,NAMBALE,TIGANA VICTORY CHRISTIAN CENTRE,5=FBO services,,22,14,30,12,ALL METHODS OF FP AND HOW THEY WORK,0,0,0,0,0,0
FD7D641C-C4AA-48DE-8BBA-A909DECF1BB6,MSK=2,12/07/2014,TESO NORTH,ALELES VUTA PAMOJA W/G,2=Womens Group Meetings,,6,8,8,12,IMPORTANCE OF TAKING FP,0,0,0,0,0,0
E392C686-71E1-4D8B-A408-A90A0126F0BC,MSK=2,26/04/2014,SIAYA,MILLICENT OGOLA,1=Comunity Meeting/Barazas,,0,0,14,15,FAMILY PLANNING,0,0,0,0,0,0
6D77EA40-61EA-4A68-BAA3-A90D2A1F7675,MSK=2,22/05/2013,BUTULA,MISSING,2=Womens Group Meetings,,16,13,20,6,F/P,0,0,0,0,0,0
30B6C149-2F5A-4C5C-A7DD-A919BCC191FB,MSK=2,20/09/2014,NAMBALE,MISSING,2=Womens Group Meetings,,4,2,17,9,FP,0,0,0,0,0,0
3A18CB27-4B41-4384-8F1D-A91D5E2A6859,MSK=2,21/05/2014,SIAYA,SCHOOL,3=Youth Groups,,6,18,0,0,F.P,10,0,0,0,0,0
3ED3651F-DACC-4257-8414-A91EB7C73062,MSK=2,25/07/2014,BUTULA,ELUKHARI,2=Womens Group Meetings,,6,6,7,14,F.P,0,0,0,0,0,0
